,id,pred_label,probs
53,53,per:colleagues,"[0, 0.0012894425, 0.0008708843, 0.0007226939, 0.0020632918, 0.00028163244, 0.009510334, 0.00037676384, 0.0041184, 0.0006383982, 0.0029232365, 0.0006118467, 0.005986388, 0.010293169, 0.89980996, 0.00079955877, 0.04586127, 0.0041608475, 0.00032226316, 0.0009184908, 0.00061005686, 0.0023730958, 0.00082857267, 0.000661564, 0.0007547924, 0.00024564422, 0.00025869298, 0.0009661015, 0.0009703565, 0.0007723146]"
54,54,no_relation,"[0.9944229125976562, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359, 0.000192313359]"
55,55,no_relation,"[0.7645263671875, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442, 0.008119780442]"
56,56,org:top_members/employees,"[0, 0.7354716, 0.0035174577, 0.006456971, 0.0021877747, 0.0113212755, 0.00028788584, 0.0020452132, 0.00066058803, 0.0036952747, 0.00094440236, 0.00030170177, 0.00016371235, 0.00065994327, 0.00054791424, 0.00031648966, 0.0005489854, 0.0004974221, 0.002376547, 0.0021702196, 0.0025910789, 0.00089109124, 0.0013082951, 0.0020967834, 0.0003149481, 0.00077117526, 0.00037584078, 0.00036713446, 0.21655741, 0.00055491447]"
57,57,per:title,"[0, 0.0001784297, 1.603104e-05, 2.980404e-05, 0.9971064, 3.1788262e-05, 0.00069036614, 1.4300135e-05, 9.055633e-05, 1.911184e-05, 1.872389e-05, 8.816752e-05, 7.917287e-05, 1.896311e-05, 0.0007611865, 0.0002690344, 5.2795258e-05, 6.609894e-05, 2.2040598e-05, 2.747018e-05, 3.2557993e-05, 0.000110897774, 2.9442432e-05, 2.1530028e-05, 3.2669464e-05, 4.1927946e-05, 2.9413695e-05, 3.447215e-05, 4.7557005e-05, 3.9100232e-05]"
58,58,per:date_of_birth,"[0, 2.0297593e-05, 1.7058937e-05, 2.8008091e-05, 2.488128e-05, 2.4814552e-05, 1.1187525e-05, 1.0944387e-05, 1.5032424e-05, 2.7738444e-05, 2.0169164e-05, 1.5608368e-05, 2.273778e-05, 6.2725694e-06, 4.5712186e-06, 3.402529e-05, 1.4149264e-05, 1.2444075e-05, 7.73163e-05, 1.9320874e-05, 4.0317344e-05, 2.9869097e-05, 2.097261e-05, 3.1833355e-05, 0.00016447977, 0.99919146, 6.866588e-05, 1.1856839e-05, 1.4149264e-05, 1.9817724e-05]"
59,59,org:top_members/employees,"[0, 0.9920799, 0.0011236705, 0.00053625496, 8.029312e-05, 0.00032036882, 0.00013371273, 0.00012047541, 0.00013430163, 0.00048210617, 0.00014753749, 9.943967e-05, 5.173998e-05, 6.754759e-05, 4.5883866e-05, 7.587167e-05, 6.192465e-05, 5.822966e-05, 0.00011284508, 0.00025941094, 8.809866e-05, 3.7669397e-05, 0.0009082005, 0.00015412802, 0.000108681146, 5.0937826e-05, 4.99526e-05, 0.00010953354, 0.002420995, 8.037157e-05]"
60,60,per:title,"[0, 0.00014982147, 1.3303906e-05, 3.2401167e-05, 0.99716055, 3.3380755e-05, 0.00056514435, 1.4856079e-05, 0.00010751788, 1.9281602e-05, 2.1197386e-05, 0.00010492472, 7.5702555e-05, 1.9375982e-05, 0.0006904036, 0.00036702884, 5.3603388e-05, 7.2074035e-05, 2.2236378e-05, 2.7271197e-05, 3.7220743e-05, 0.00012533342, 3.2895347e-05, 1.8834946e-05, 2.9058403e-05, 4.8877995e-05, 3.4457193e-05, 3.4105677e-05, 5.1726376e-05, 3.7476053e-05]"
61,61,per:employee_of,"[0, 0.0048005967, 0.011708813, 0.0031637182, 0.005739954, 0.0004478352, 0.85355014, 0.0012286884, 0.066855215, 0.00067821494, 0.0006061694, 0.010536791, 0.005585128, 0.00064400496, 0.0032649427, 0.007327188, 0.0005251084, 0.0006618575, 0.0004478352, 0.0007347588, 0.00030095602, 0.0006586336, 0.0004625024, 0.0045606755, 0.00076402834, 0.00046024958, 0.0010231045, 0.005135222, 0.0026905907, 0.0054371334]"
62,62,per:employee_of,"[0, 0.0014373094, 0.0006511761, 0.00018876424, 0.012084495, 0.00018583774, 0.6982407, 0.00038505628, 0.0005834255, 0.0005624463, 0.0008198545, 0.25686842, 0.0013608172, 0.00031061238, 0.0050820378, 0.011176331, 0.0008085244, 0.00047967848, 0.00022460135, 0.00025351442, 0.00018876424, 0.00022220153, 0.00021832979, 0.00069368124, 0.0004936983, 0.00038750825, 0.002552915, 0.0025893217, 0.00041431712, 0.00053564284]"
63,63,no_relation,"[0.9874725341796875, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158, 0.00043198158]"
64,64,per:employee_of,"[0, 0.00068769156, 0.00023023538, 0.00010196697, 0.00800587, 0.00013299003, 0.7596892, 0.0003353178, 0.00035694393, 0.0003422654, 0.00044292436, 0.13357033, 0.0011443794, 0.0003071045, 0.004512868, 0.08038404, 0.0005582709, 0.0003735265, 0.00021045217, 0.00022644464, 0.00036221108, 0.00021127585, 0.00019673856, 0.00057754124, 0.00038689186, 0.00027128356, 0.0044299047, 0.0010933082, 0.0003920262, 0.00046599752]"
65,65,org:top_members/employees,"[0, 0.989135, 0.0010131273, 0.0014357317, 0.00020565346, 0.0004865787, 5.1889547e-05, 0.00011201678, 0.00010119872, 0.0027946034, 0.00011489736, 8.052522e-05, 2.8712151e-05, 7.661293e-05, 9.209751e-05, 5.649083e-05, 0.00012135582, 6.495708e-05, 0.00010825277, 0.00036710955, 0.00062937225, 8.677145e-05, 0.00037931814, 0.00011750727, 8.3081366e-05, 9.808517e-05, 4.369538e-05, 8.970089e-05, 0.001924456, 0.00010109994]"
66,66,no_relation,"[0.9848709106445312, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736, 0.000521692736]"
67,67,no_relation,"[0.735107421875, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832, 0.009134226832]"
68,68,per:title,"[0, 0.00019291627, 6.312196e-05, 9.086061e-05, 0.98302424, 8.678451e-05, 0.003409519, 5.0670413e-05, 0.000816582, 0.00012382843, 0.00019310474, 0.00039602275, 0.0010876214, 0.0001263941, 0.0013443455, 0.004284856, 0.0003589442, 0.00022697818, 0.00012479961, 0.00010235705, 0.00010519449, 0.00043708485, 0.00017955452, 0.00063533394, 0.0005656298, 0.0011668474, 0.00026614298, 0.00020646426, 0.00011208836, 0.000221612]"
69,69,no_relation,"[0.985443115234375, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544, 0.000501961544]"
70,70,no_relation,"[0.8583984375, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125, 0.0048828125]"
71,71,no_relation,"[0.5673828125, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052, 0.014917834052]"
72,72,no_relation,"[0.9974288940429688, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05, 8.8658826e-05]"
73,73,no_relation,"[0.95013427734375, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678, 0.001719507678]"
74,74,no_relation,"[0.8411865234375, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778, 0.005476326778]"
75,75,no_relation,"[0.6533203125, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983, 0.011954471983]"
76,76,org:members,"[0, 0.0054582637, 0.69560844, 0.2509505, 0.00022705639, 0.012790379, 0.00033004262, 0.0007898006, 0.0018149472, 0.0012871475, 0.00058664347, 0.00018280164, 0.00043766267, 0.0006214369, 0.00024454936, 0.00015303507, 0.00062022434, 0.0006023173, 0.00097076007, 0.004907111, 0.012086058, 0.0003743527, 0.001583895, 0.0012101968, 0.00048161813, 0.00040201427, 0.0002733479, 0.0004312983, 0.0039142007, 0.00065990305]"
77,77,org:product,"[0, 0.0046260064, 0.32877243, 0.61663175, 0.00049236225, 0.0052573318, 0.00032991142, 0.0021481437, 0.0012041172, 0.02037107, 0.0008193343, 0.0004465532, 0.00029342927, 0.0008885108, 0.00022084407, 0.0002125912, 0.0015345531, 0.00048283912, 0.000946739, 0.0027062425, 0.003163918, 0.0002759206, 0.002193723, 0.00082737475, 0.0007537012, 0.0007633308, 0.0003357619, 0.00095789885, 0.0016515435, 0.0006919729]"
78,78,no_relation,"[0.820556640625, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047, 0.006187702047]"
79,79,org:place_of_headquarters,"[0, 0.00014553322, 0.0005306192, 0.00013640741, 3.3723172e-05, 0.00015031801, 3.3167933e-05, 0.99177116, 6.35904e-05, 0.00014573768, 8.954557e-05, 0.00016424274, 3.0525913e-05, 6.6577115e-05, 4.4763285e-05, 0.0001223644, 6.4371416e-05, 6.963609e-05, 0.000115654475, 0.00018592409, 0.0052966285, 9.198295e-05, 0.000108329485, 5.4418317e-05, 4.0638206e-05, 4.74645e-05, 0.000121471465, 0.00010156756, 0.000104638275, 6.9026726e-05]"
80,80,org:top_members/employees,"[0, 0.99047977, 0.0005817282, 0.00055157655, 0.003961826, 0.00038675842, 0.00014193352, 8.7699256e-05, 8.817157e-05, 0.0005330424, 7.18582e-05, 0.00010797733, 2.5822785e-05, 6.384962e-05, 0.00017939888, 7.8230194e-05, 8.3642364e-05, 7.6717086e-05, 7.005664e-05, 0.00018584073, 0.0008451706, 7.3778094e-05, 0.00026022847, 0.00016887973, 7.4284166e-05, 9.2991424e-05, 3.9375045e-05, 5.7011293e-05, 0.0005696415, 6.2737075e-05]"
81,81,no_relation,"[0.93121337890625, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452, 0.002371952452]"
82,82,no_relation,"[0.961883544921875, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052, 0.00131436052]"
83,83,no_relation,"[0.62841796875, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491, 0.012813173491]"
84,84,no_relation,"[0.8511962890625, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446, 0.005131162446]"
85,85,org:members,"[0, 0.001510292, 0.983206, 0.0037968736, 4.2056065e-05, 0.003834134, 9.052311e-05, 0.0009618769, 0.000111073816, 0.0005034203, 0.00016391618, 5.0927843e-05, 5.379052e-05, 0.00014479685, 8.388386e-05, 3.9392435e-05, 0.00014607508, 0.00014910169, 0.00011864228, 0.00094143185, 0.0025892428, 7.112182e-05, 0.00026837818, 0.00018188215, 9.52387e-05, 0.000100592115, 6.469395e-05, 0.00013529541, 0.00045558024, 8.99064e-05]"
86,86,per:employee_of,"[0, 0.0010884634, 0.00037570405, 0.00013740631, 0.007494807, 0.00015120633, 0.7629994, 0.00028304287, 0.0004238616, 0.00044182374, 0.000621552, 0.1998193, 0.0011971957, 0.00030188664, 0.004796667, 0.011295074, 0.00078212685, 0.00043264386, 0.00021116286, 0.00021680469, 0.00019076976, 0.00016983991, 0.00018328239, 0.0006125136, 0.00044031616, 0.000316529, 0.0022068233, 0.0019220081, 0.00036843724, 0.00051932613]"
87,87,no_relation,"[0.982086181640625, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874, 0.000617717874]"
88,88,no_relation,"[0.65869140625, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853, 0.011769261853]"
89,89,no_relation,"[0.94219970703125, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551, 0.001993113551]"
90,90,org:member_of,"[0, 0.000666752, 0.00073228386, 0.0008486349, 9.4150884e-05, 0.0006987501, 8.152059e-05, 0.0005279596, 6.45196e-05, 6.817956e-05, 6.075871e-05, 3.813338e-05, 4.595274e-05, 5.718911e-05, 5.7919773e-05, 4.071187e-05, 6.364349e-05, 7.3611765e-05, 0.00010234964, 0.0004342877, 0.9945398, 8.3290965e-05, 9.001504e-05, 6.572791e-05, 7.617129e-05, 9.328145e-05, 3.7468926e-05, 3.3521395e-05, 0.0001925024, 3.097196e-05]"
91,91,org:place_of_headquarters,"[0, 0.00011608695, 0.00022884626, 0.00013039267, 5.2413983e-05, 0.00013289953, 2.9981476e-05, 0.9894224, 7.5816366e-05, 0.00010544064, 0.00010702267, 0.00020067822, 4.003052e-05, 7.926112e-05, 5.807368e-05, 0.00018810597, 7.795613e-05, 9.8738434e-05, 0.00015608815, 0.00011708315, 0.0077941343, 0.00011557792, 0.00018582372, 5.0013776e-05, 5.124984e-05, 4.923838e-05, 0.000117026, 8.9464455e-05, 8.363471e-05, 4.6572462e-05]"
92,92,no_relation,"[0.91961669921875, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958, 0.002771837958]"
93,93,org:product,"[0, 0.0002726789, 0.012279273, 0.9831141, 8.404001e-05, 0.0011738118, 6.9944304e-05, 0.00015742962, 0.00033630274, 0.00023940769, 0.00013501881, 6.2270534e-05, 0.000113641734, 7.51126e-05, 4.2589403e-05, 2.8370658e-05, 0.00012191978, 0.00010505012, 7.533298e-05, 0.00013651034, 0.0002455343, 4.8354465e-05, 0.00010712204, 9.04263e-05, 0.00011430955, 0.00011430955, 7.090714e-05, 0.00015723756, 0.00032420972, 0.00010469167]"
94,94,org:product,"[0, 0.00023677049, 0.0014855153, 0.9938846, 8.246746e-05, 0.0011246159, 3.9241233e-05, 9.966922e-05, 0.00056715147, 0.00017006125, 8.795778e-05, 4.0250343e-05, 7.807862e-05, 6.59739e-05, 5.0980674e-05, 2.1397684e-05, 0.00011140642, 6.846814e-05, 0.00012547187, 0.0001384784, 0.0005327895, 6.234096e-05, 0.00015123712, 8.218607e-05, 0.00011960921, 0.00013366196, 5.4801218e-05, 9.4873125e-05, 0.00018290065, 0.000107033935]"
95,95,org:top_members/employees,"[0, 0.99942833, 1.1842291e-05, 1.7884038e-05, 2.579027e-05, 1.368374e-05, 1.5726835e-05, 9.0797985e-06, 1.1322084e-05, 1.6485605e-05, 1.0558497e-05, 2.0960942e-05, 6.5112563e-06, 9.899435e-06, 3.238776e-05, 1.6437378e-05, 1.0223658e-05, 8.202914e-06, 8.291508e-06, 2.5903859e-05, 1.5002986e-05, 9.022346e-06, 2.492518e-05, 1.4424709e-05, 1.3723888e-05, 8.676705e-06, 6.5944464e-06, 1.13941815e-05, 0.00018697114, 9.836797e-06]"
96,96,no_relation,"[0.959381103515625, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603, 0.001400651603]"
